,AGE,EDUCATION_LEVEL,MARITAL_STATUS,NO_OF_KIDS,OCCUPATION_CATEGORY,INCOME,RISK_LEVEL,SPENDING_VS_INCOME,SPENDING_LEVEL,NETWORTH,RISK_TOLERANCE
3710,39,Bachelors/degree,married,0,Senior_level,106497.63053,4,spends_more,3,244835.99608,16.138932182196445
3711,49,Masters/phd,married,2,mid_level,2428145.9761,2,spends_less,1,58670024.265,23.082044267115407
3712,49,Masters/phd,married,2,mid_level,2385546.9239,2,spends_less,1,62822770.836,22.843832213507312
3713,55,Bachelors/degree,married,1,Junior_level,2907385.3135,2,spends_less,3,30280875.245,5.790387605988586
3714,60,Masters/phd,married,0,mid_level,1384469.1969,3,spends_less,1,90264762.247,2.438045873924679
3715,60,Masters/phd,married,0,mid_level,1373819.4338,3,spends_less,1,94350194.971,2.389534338859361
3716,60,Masters/phd,married,0,mid_level,1405768.723,3,spends_less,1,102609086.22,2.349397122396432
3717,60,Masters/phd,married,0,mid_level,1395118.9599,3,spends_less,1,88353048.988,2.435402256382797
3718,60,Masters/phd,married,0,mid_level,1395118.9599,3,spends_less,1,95225274.984,2.4257390632010694
3719,56,Masters/phd,married,2,Senior_level,692234.59844,3,spends_less,4,7947176.3553,2.0385865216547536
3720,56,Masters/phd,married,2,Senior_level,692234.59844,3,spends_less,4,7921286.4141,2.0262136570963785
3721,56,Masters/phd,married,2,Senior_level,692234.59844,3,spends_less,4,8767369.693,1.878363442810593
3722,56,Masters/phd,married,2,Senior_level,692234.59844,3,spends_less,4,9982332.8543,1.8404378337090697
3723,59,Masters/phd,married,0,mid_level,1395118.9599,3,spends_less,3,3311841.2802,5.568170332840424
3724,59,Masters/phd,married,0,mid_level,1384469.1969,3,spends_less,3,4265626.7146,5.761504396644002
3725,59,Masters/phd,married,0,mid_level,1384469.1969,3,spends_less,3,4721289.6799,5.566916931565173
3726,64,Masters/phd,married,0,Senior_level,77743.270286,4,spends_more,2,870937.62247,0.7841664208417454
3727,58,Masters/phd,married,0,Senior_level,127797.15664,2,spends_less,3,848672.27302,3.830610478752871
3728,36,Masters/phd,married,2,mid_level,77743.270286,3,spends_less,4,317980.258,38.71961204794256
3729,36,Masters/phd,married,2,mid_level,77743.270286,3,spends_less,4,201164.84324,38.507034720803134
3730,36,Masters/phd,married,2,mid_level,77743.270286,3,spends_less,4,315598.38341,38.66183564344159
3731,36,Masters/phd,married,2,mid_level,77743.270286,3,spends_less,4,215041.85173,38.60645573345735
3732,36,Masters/phd,married,2,mid_level,77743.270286,3,spends_less,4,217320.16656,39.15262028508296
3733,49,Masters/phd,married,1,Senior_level,102237.72531,3,spends_less,2,830859.99347,6.741170742848849
3734,49,Masters/phd,married,1,Senior_level,103302.70161,3,spends_less,2,829824.39582,6.770173157871808
3735,49,Masters/phd,married,1,Senior_level,103302.70161,3,spends_less,2,830859.99347,6.770173157871808
3736,49,Masters/phd,married,1,Senior_level,102237.72531,3,spends_less,2,830859.99347,6.741170742848849
3737,49,Masters/phd,married,1,Senior_level,103302.70161,3,spends_less,2,829824.39582,6.770173157871808
3738,66,junior_school,married,0,Junior_level,25559.431327,4,spends_more,5,201941.54148,0.8565715589416043
3739,66,junior_school,married,0,Junior_level,25559.431327,4,spends_more,5,201941.54148,0.8565715589416043
3740,66,junior_school,married,0,Junior_level,25559.431327,4,spends_more,5,201837.98171,0.8474056062177238
3741,66,junior_school,married,0,Junior_level,25559.431327,4,spends_more,5,201941.54148,0.8565715589416043
3742,66,junior_school,married,0,Junior_level,25559.431327,4,spends_more,5,201837.98171,0.8565715589416043
3743,60,Masters/phd,single,0,Junior_level,69223.459844,3,spends_less,5,513863.55323,2.1081770532801194
3744,60,Masters/phd,single,0,Junior_level,72418.38876,3,spends_less,5,514899.15088,2.2152743448778587
3745,60,Masters/phd,single,0,Junior_level,70288.436149,3,spends_less,5,514899.15088,2.153351510018444
3746,60,Masters/phd,single,0,Junior_level,71353.412455,3,spends_less,5,514899.15088,2.13569795550718
3747,60,Masters/phd,single,0,Junior_level,66028.530928,3,spends_less,5,513863.55323,2.0584864309865742
3748,51,Masters/phd,married,2,mid_level,686909.71691,3,spends_less,5,18290725.669,2.524318114495756
3749,79,Masters/phd,single,0,Junior_level,30884.312854,4,spends_less,4,1414626.388,0.5516975138121547
3750,79,Masters/phd,single,0,Junior_level,28754.360243,4,spends_less,4,1680774.9837,0.5502355769230769
3751,79,Masters/phd,single,0,Junior_level,28754.360243,4,spends_less,4,1325564.9902,0.5502663674762407
3752,79,Masters/phd,single,0,Junior_level,28754.360243,4,spends_less,4,1567894.84,0.5637991251682368
3753,35,high_school,single,0,Senior_level,55378.767875,3,spends_less,4,135663.29197,25.80963664732332
3754,70,Masters/phd,married,0,mid_level,1405768.723,1,spends_less,3,54962274.004,0.4607517857141225
3755,70,Masters/phd,married,0,mid_level,2715689.5785,1,spends_less,3,32118025.474,0.4608964285713018
3756,70,Masters/phd,married,0,mid_level,1075626.0683,1,spends_less,3,51191662.965,0.4612821428570612
3757,70,Masters/phd,married,0,mid_level,1246022.2772,1,spends_less,3,33710774.657,0.4618767857142157
3758,70,Masters/phd,married,0,mid_level,2715689.5785,1,spends_less,3,34915174.722,0.4634678571427214
3759,45,junior_school,married,2,Senior_level,93717.914866,3,spends_less,5,589462.18158,11.187465776521938
3760,45,junior_school,married,2,Senior_level,93717.914866,3,spends_less,5,584801.99216,11.18620601816188
3761,45,junior_school,married,2,Senior_level,93717.914866,3,spends_less,5,584698.4324,11.187465776521938
3762,45,junior_school,married,2,Senior_level,94782.891171,3,spends_less,5,583869.95428,11.240360395163762
3763,45,junior_school,married,2,Senior_level,94782.891171,3,spends_less,5,590912.01829,11.236542232196175
3764,52,Masters/phd,married,1,mid_level,1672012.7993,3,spends_less,2,14900178.968,4.56627940930298
3765,52,Masters/phd,married,1,mid_level,1682662.5624,3,spends_less,2,14900178.968,4.578596658314108
3766,52,Masters/phd,married,1,mid_level,1672012.7993,3,spends_less,2,14900178.968,4.56627940930298
3767,52,Masters/phd,married,1,mid_level,1682662.5624,3,spends_less,2,14901214.566,4.578596658314108
3768,52,Masters/phd,married,1,mid_level,1682662.5624,3,spends_less,2,14900178.968,4.578596658314108
3769,57,Masters/phd,married,0,mid_level,481369.28999,3,spends_less,4,12341942.097,2.1742984526901115
3770,57,Masters/phd,married,0,mid_level,480304.31369,3,spends_less,4,12176246.473,2.172293046723709
3771,57,Masters/phd,married,0,mid_level,480304.31369,3,spends_less,4,6585054.7681,2.172293046723709
3772,57,Masters/phd,married,0,mid_level,480304.31369,3,spends_less,4,6587229.5232,2.172293046723709
3773,57,Masters/phd,married,0,mid_level,481369.28999,3,spends_less,4,10146578.641,2.1742984526901115
3774,60,Masters/phd,married,0,Senior_level,104367.67792,2,spends_less,5,778251.63292,2.73939900043309
3775,60,Masters/phd,married,0,Senior_level,117147.39358,2,spends_less,5,798963.58589,2.8145105672484183
3776,60,Masters/phd,married,0,Senior_level,115017.44097,2,spends_less,5,771002.44938,2.856298704657232
3777,55,high_school,married,1,mid_level,66028.530928,3,spends_averagely,4,679455.61724,5.212272328554215
3778,55,high_school,married,1,mid_level,66028.530928,3,spends_averagely,4,662057.57675,5.235174774500104
3779,55,high_school,married,1,mid_level,62833.602012,3,spends_averagely,4,676970.18289,5.101183609841609
3780,55,high_school,married,1,mid_level,60703.649402,3,spends_averagely,4,670238.79817,5.023704079279113
3781,55,high_school,married,1,mid_level,57508.720486,3,spends_averagely,4,659261.4631,4.9109390283815255
3782,76,Masters/phd,married,0,mid_level,37188972.581,1,spends_less,2,374075475.83,0.4501246901512059
3783,76,Masters/phd,married,0,mid_level,33174011.91,1,spends_less,2,372313924.23,0.4501223998136468
3784,76,Masters/phd,married,0,mid_level,35495660.255,1,spends_less,2,375047902.02,0.4501343556427013
3785,76,Masters/phd,married,0,mid_level,37508465.472,1,spends_less,2,365415808.3,0.4501123757081319
3786,76,Masters/phd,married,0,mid_level,36017498.645,1,spends_less,2,374729973.55,0.4501347067003882
3787,52,Bachelors/degree,single,0,Junior_level,3194.9289159,3,spends_more,4,844747.35794,0.8390110606208041
3788,52,Bachelors/degree,single,0,Junior_level,3194.9289159,3,spends_more,4,831491.70803,0.8499586743740559
3789,52,Bachelors/degree,single,0,Junior_level,3194.9289159,3,spends_more,4,899634.03331,0.8967449217844443
3790,52,Bachelors/degree,single,0,Junior_level,3194.9289159,3,spends_more,4,840604.96734,0.8169234627121638
3791,62,Masters/phd,married,0,mid_level,1086275.8314,3,spends_less,5,121405183.54,1.5964697323127628
3792,62,Masters/phd,married,0,mid_level,1139524.6467,3,spends_less,5,105450766.17,1.5972764940716258
3793,62,Masters/phd,married,0,mid_level,1086275.8314,3,spends_less,5,118276953.72,1.5501708831591672
3794,62,Masters/phd,married,0,mid_level,1139524.6467,3,spends_less,5,106694415.38,1.555486554981366
3795,62,Masters/phd,married,0,mid_level,1107575.3575,3,spends_less,5,103018147.29,1.6083743106047517
3796,78,Masters/phd,married,0,Junior_level,16550796.761,4,spends_less,4,66348670.15,0.5032242387843823
3797,78,Masters/phd,married,0,Junior_level,16577421.168,4,spends_less,4,67878247.877,0.5024937880157477
3798,78,Masters/phd,married,0,Junior_level,16585940.979,4,spends_less,4,66325887.002,0.5040043714804902
3799,78,Masters/phd,married,0,Junior_level,16518847.471,4,spends_less,4,60865180.601,0.5065853529414991
3800,78,Masters/phd,married,0,Junior_level,16539082.021,4,spends_less,4,73668274.331,0.5073043052351646
3801,40,Masters/phd,single,2,Senior_level,83068.151813,2,spends_less,4,141669.75833,20.90711271417893
3802,40,Masters/phd,single,2,Senior_level,89458.009645,2,spends_less,4,146847.74657,23.06457068741276
3803,40,Masters/phd,single,2,Senior_level,96912.843782,2,spends_less,4,145812.14892,24.367347484083663
3804,40,Masters/phd,single,2,Senior_level,85198.104423,2,spends_less,4,147883.34422,22.52851415790142
3805,47,Masters/phd,married,2,Senior_level,156551.51688,3,spends_less,4,792542.88047,6.904424308955398
3806,40,Masters/phd,married,2,Senior_level,173591.13776,3,spends_less,4,862445.72175,10.850126517483687
3807,40,Masters/phd,married,2,Senior_level,170396.20885,3,spends_less,4,868348.62835,10.748806461139583
3808,40,Masters/phd,married,2,Senior_level,170396.20885,3,spends_less,4,868141.50882,10.702911884823486
3809,40,Masters/phd,married,2,Senior_level,170396.20885,3,spends_less,4,862031.48269,10.763643058501284
3810,40,Masters/phd,married,2,Senior_level,168266.25624,3,spends_less,4,862031.48269,10.65967761689476
3811,73,Masters/phd,married,0,Senior_level,749743.31893,3,spends_less,5,34181971.587,0.4796806544754699
3812,73,Masters/phd,married,0,Senior_level,697559.47997,3,spends_less,5,29231814.827,0.4871145696334427
3813,62,high_school,married,0,Junior_level,76678.293981,3,spends_less,4,282614.5983,2.511961582178515
3814,62,high_school,married,0,Junior_level,78808.246592,3,spends_less,4,282821.71783,2.539525973192016
3815,62,high_school,married,0,Junior_level,75613.317676,3,spends_less,4,303222.99151,2.5182641182795
3816,62,high_school,married,0,Junior_level,76678.293981,3,spends_less,4,269566.06793,2.5159665466847434
3817,62,high_school,married,0,Junior_level,75613.317676,3,spends_less,4,269980.30699,2.488837983164637
3818,50,high_school,married,3,Senior_level,94782.891171,3,spends_more,3,155.33964729,16.675269232386665
3819,48,Masters/phd,single,0,Senior_level,127797.15664,3,spends_less,1,227935.04246,14.631259896305746
3820,48,Masters/phd,single,0,Senior_level,127797.15664,3,spends_less,1,227935.04246,13.904152843980008
3821,48,Masters/phd,single,0,Senior_level,128862.13294,3,spends_less,1,228970.6401,14.58188491735428
3822,48,Masters/phd,single,0,Senior_level,127797.15664,3,spends_less,1,227935.04246,14.60587872905748
3823,55,junior_school,married,1,Senior_level,110757.53575,3,spends_averagely,2,432517.35794,10.946976155712832
3824,55,junior_school,married,1,Senior_level,110757.53575,3,spends_averagely,2,374420.32985,10.946976155712832
3825,55,junior_school,married,1,Senior_level,111822.51206,3,spends_averagely,2,412841.00261,10.997990485063944
3826,55,junior_school,married,1,Senior_level,110757.53575,3,spends_averagely,2,373488.29197,10.946976155712832
3827,55,junior_school,married,1,Senior_level,110757.53575,3,spends_averagely,2,375559.48726,10.988628941880997
3828,51,Masters/phd,married,2,mid_level,757198.15306,2,spends_less,5,44029469.628,9.65207957457439
3829,67,Bachelors/degree,married,0,mid_level,117147.39358,3,spends_less,5,1295532.6584,1.0079678124848308
3830,67,Bachelors/degree,married,0,mid_level,117147.39358,3,spends_less,5,1937603.2005,0.9129225127450582
3831,60,Masters/phd,single,0,mid_level,63898.578318,2,spends_more,2,257242.45591,2.4551723831900483
3832,79,Masters/phd,married,0,mid_level,2896735.5504,2,spends_less,5,66375595.689,0.4564301106475711
3833,79,Masters/phd,married,0,mid_level,2886085.7873,2,spends_less,5,59815084.585,0.4592823538490856
3834,79,Masters/phd,married,0,mid_level,2886085.7873,2,spends_less,5,60333919.007,0.4551114031488908
3835,79,Masters/phd,married,0,mid_level,2886085.7873,2,spends_less,5,55517354.344,0.4734501122410136
3836,79,Masters/phd,married,0,mid_level,2896735.5504,2,spends_less,5,65342069.236,0.457864650860151
3837,73,Masters/phd,married,2,mid_level,2314193.5114,1,spends_less,3,22815251.796,0.4543393881183043
3838,73,Masters/phd,married,2,mid_level,2336558.0138,1,spends_less,3,22295381.777,0.4544084305943439
3839,73,Masters/phd,married,2,mid_level,2127822.658,1,spends_less,3,16702118.877,0.4542990740015923
3840,73,Masters/phd,married,2,mid_level,2125692.7054,1,spends_less,3,17810208.361,0.4548059419471658
3841,73,Masters/phd,married,2,mid_level,2136342.4684,1,spends_less,3,30228059.765,0.4546131787899552
3842,32,Masters/phd,married,0,Senior_level,90522.98595,1,spends_less,2,139805.68256,39.30353743850289
3843,32,Masters/phd,married,0,Senior_level,90522.98595,1,spends_less,2,133281.41737,39.30353743850289
3844,32,Masters/phd,married,0,Senior_level,90522.98595,1,spends_less,2,127067.83148,39.30353743850289
3845,32,Masters/phd,married,0,Senior_level,90522.98595,1,spends_less,2,137838.04703,39.30353743850289
3846,32,Masters/phd,married,0,Senior_level,90522.98595,1,spends_less,2,129139.02678,39.30353743850289
3847,59,Masters/phd,married,0,Senior_level,445160.09561,2,spends_less,4,7004181.8485,2.290938074494965
3848,59,Masters/phd,married,0,Senior_level,445160.09561,2,spends_less,4,7013067.2763,2.2874788863331434
3849,59,Masters/phd,married,0,Senior_level,445160.09561,2,spends_less,4,7003146.2508,2.290938074494965
3850,59,Masters/phd,married,0,Senior_level,445160.09561,2,spends_less,4,7003954.017,2.290655226710943
3851,59,Masters/phd,married,0,Senior_level,445160.09561,2,spends_less,4,7004678.9353,2.290401571047844
3852,73,Masters/phd,married,0,Junior_level,14930967.8,1,spends_less,2,197190323.02,0.4907049936732006
3853,73,Masters/phd,married,0,Junior_level,14930967.8,1,spends_less,2,151246033.34,0.496310299976201
3854,73,Masters/phd,married,0,Junior_level,14930967.8,1,spends_less,2,221833404.67,0.4890456335347746
3855,61,Masters/phd,married,3,mid_level,1459017.5383,3,spends_less,2,12502770.411,3.1108854394192136
3856,61,Masters/phd,married,3,mid_level,1363169.6708,3,spends_less,2,12394861.137,2.9035768285350008
3857,61,Masters/phd,married,3,mid_level,1448367.7752,3,spends_less,2,12098887.329,3.1341546722624862
3858,61,Masters/phd,married,3,mid_level,1246022.2772,3,spends_less,2,12490343.24,2.811275595493156
3859,61,Masters/phd,married,3,mid_level,1522916.1166,3,spends_less,2,10325944.154,3.0382006471343987
3860,31,high_school,married,3,Senior_level,90522.98595,4,spends_less,2,351440.41803,21.002732906554243
3861,31,high_school,married,3,Senior_level,92652.938561,4,spends_less,2,372121.30307,21.26911398298499
3862,31,high_school,married,3,Senior_level,92652.938561,4,spends_less,2,368186.03201,21.26911398298499
3863,38,Masters/phd,married,3,Senior_level,191695.73495,1,spends_less,5,4043004.288,22.115151620857016
3864,38,Masters/phd,married,3,Senior_level,191695.73495,1,spends_less,5,4039897.4951,22.09525128436993
3865,38,Masters/phd,married,3,Senior_level,191695.73495,1,spends_less,5,4041968.6904,22.112134622271324
3866,38,Masters/phd,married,3,Senior_level,191695.73495,1,spends_less,5,4040933.0927,22.09194144756627
3867,38,Masters/phd,married,3,Senior_level,190630.75865,1,spends_less,5,4040933.0927,22.041622411813663
3868,50,Masters/phd,single,2,Senior_level,31949.289159,4,spends_more,5,115054.89876,8.105260819582934
3869,50,Masters/phd,single,2,Senior_level,31949.289159,4,spends_more,5,116090.49641,8.158271651735262
3870,50,Masters/phd,single,2,Senior_level,31949.289159,4,spends_more,5,115054.89876,8.105260819582934
3871,50,Masters/phd,single,2,Senior_level,31949.289159,4,spends_more,5,116090.49641,8.158271651735262
3872,50,Masters/phd,single,2,Senior_level,31949.289159,4,spends_more,5,115054.89876,8.192120113322073
3873,61,Masters/phd,married,0,Senior_level,159746.44579,3,spends_less,5,1323286.6754,2.0131342632941926
3874,61,Masters/phd,married,0,Senior_level,159746.44579,3,spends_less,5,1327221.9464,2.010267195336798
3875,61,Masters/phd,married,0,Senior_level,160811.4221,3,spends_less,5,1363364.3044,1.9887507692043227
3876,61,Masters/phd,married,0,Senior_level,159746.44579,3,spends_less,5,1341616.7538,1.9999729232356631
3877,61,Masters/phd,married,0,Senior_level,159746.44579,3,spends_less,5,1330225.1796,2.0080946005887634
3878,62,Bachelors/degree,married,0,Senior_level,77743.270286,3,spends_less,4,96538.412802,3.6276663134634415
3879,62,Bachelors/degree,married,0,Senior_level,96912.843782,3,spends_less,4,89693.112345,4.067699327817405
3880,62,Bachelors/degree,married,0,Senior_level,89458.009645,3,spends_less,4,94601.845199,3.892046637239757
3881,62,Bachelors/degree,married,0,Senior_level,97977.820087,3,spends_less,4,92375.310255,4.082665978131263
3882,66,Bachelors/degree,single,0,Senior_level,40469.099601,3,spends_averagely,5,265423.67734,0.8057340177200853
3883,66,Bachelors/degree,single,0,Senior_level,39404.123296,3,spends_averagely,5,264388.07969,0.8003914955472318
3884,66,Bachelors/degree,single,0,Senior_level,39404.123296,3,spends_averagely,5,265423.67734,0.8051358378993545
3885,66,Bachelors/degree,single,0,Senior_level,39404.123296,3,spends_averagely,5,265423.67734,0.8003914955472318
3886,66,Bachelors/degree,single,0,Senior_level,39404.123296,3,spends_averagely,5,265423.67734,0.8051358378993545
3887,46,Masters/phd,married,3,Senior_level,1650713.2732,1,spends_less,4,45626361.202,4.352155829387345
3888,46,Masters/phd,married,3,Senior_level,1650713.2732,1,spends_less,4,45083708.034,4.358276612782642
3889,46,Masters/phd,married,3,Senior_level,1650713.2732,1,spends_less,4,44176524.494,4.387589813045887
3890,46,Masters/phd,married,3,Senior_level,1650713.2732,1,spends_less,4,45496911.496,4.357609196361127
3891,46,Masters/phd,married,3,Senior_level,1650713.2732,1,spends_less,4,44128887.002,4.3669618661287535
3892,43,Masters/phd,married,2,mid_level,80938.199202,3,spends_averagely,4,138252.28609,14.029638909421935
3893,43,Masters/phd,married,2,mid_level,80938.199202,3,spends_averagely,4,128724.78772,14.03240103385554
3894,43,Masters/phd,married,2,mid_level,80938.199202,3,spends_averagely,4,193035.4017,14.03240103385554
3895,43,Masters/phd,married,2,mid_level,80938.199202,3,spends_averagely,4,136181.09079,14.029638909421935
3896,43,Masters/phd,married,2,mid_level,80938.199202,3,spends_averagely,4,164142.2273,14.029638909421935
3897,39,junior_school,married,2,Senior_level,42599.052212,4,spends_less,4,104906.0418,20.54905147752981
3898,39,junior_school,married,2,Senior_level,42599.052212,4,spends_less,4,103870.44415,20.54905147752981
3899,39,junior_school,married,2,Senior_level,42599.052212,4,spends_less,4,104906.0418,20.54905147752981
3900,39,junior_school,married,2,Senior_level,42599.052212,4,spends_less,4,104906.0418,20.54905147752981
3901,39,junior_school,married,2,Senior_level,42599.052212,4,spends_less,4,104906.0418,20.54905147752981
3902,70,junior_school,married,0,Junior_level,291803.50765,2,spends_less,4,10202190.235,0.4908088235289006
3903,70,junior_school,married,0,Junior_level,291803.50765,2,spends_less,4,10211510.614,0.4905441176464454
3904,70,junior_school,married,0,Junior_level,291803.50765,2,spends_less,4,10202190.235,0.4905441176464454
3905,70,junior_school,married,0,Junior_level,290738.53135,2,spends_less,4,10211510.614,0.4905441176464454
3906,70,junior_school,married,0,Junior_level,291803.50765,2,spends_less,4,10202190.235,0.4908088235289006
3907,53,high_school,married,0,Senior_level,134187.01447,2,spends_less,5,240880.01306,14.425924648108763
3908,53,high_school,married,0,Senior_level,112887.48836,2,spends_less,5,270290.98628,13.175663356653624
3909,41,Bachelors/degree,married,2,Senior_level,50053.886349,4,spends_less,4,246058.00131,8.537702718158819
3910,41,Bachelors/degree,married,2,Senior_level,50053.886349,4,spends_less,4,245022.40366,8.537702718158819
3911,41,Bachelors/degree,married,2,Senior_level,48988.910043,4,spends_less,4,243986.80601,8.454886537205837
3912,41,Bachelors/degree,married,2,Senior_level,48988.910043,4,spends_less,4,245022.40366,8.454886537205837
3913,41,Bachelors/degree,married,2,Senior_level,48988.910043,4,spends_less,4,245022.40366,8.454886537205837
3914,30,Bachelors/degree,married,1,Senior_level,62833.602012,3,spends_less,3,28271.815807,22.392037479209804
3915,30,Bachelors/degree,married,1,Senior_level,62833.602012,3,spends_less,3,29203.85369,22.39494766390172
3916,30,Bachelors/degree,married,1,Senior_level,61768.625707,3,spends_less,3,28271.815807,22.211550866653248
3917,30,Bachelors/degree,married,1,Senior_level,61768.625707,3,spends_less,3,28168.256042,22.21441064083288
3918,30,Bachelors/degree,married,1,Senior_level,62833.602012,3,spends_less,3,29307.413455,22.392037479209804
3919,42,high_school,married,2,Senior_level,18104.59719,4,spends_less,2,13773.448726,62.48988827451483
3920,42,high_school,married,2,Senior_level,17039.620885,4,spends_less,2,13773.448726,60.47904974136443
3921,38,Bachelors/degree,single,0,Senior_level,30351.824701,2,spends_averagely,4,88025.800131,11.87918600179459
3922,38,Bachelors/degree,single,0,Senior_level,38871.635143,2,spends_averagely,4,88129.359895,13.46172421323495
3923,38,Bachelors/degree,single,0,Senior_level,30351.824701,2,spends_averagely,4,87093.762247,11.87847281894988
3924,58,Masters/phd,married,1,mid_level,53057119.53,1,spends_less,2,689700784.78,1.346097917244496
3925,58,Masters/phd,married,1,mid_level,54239243.229,1,spends_less,2,885762202.81,1.504808342391506
3926,55,Masters/phd,married,0,mid_level,2374897.1608,2,spends_less,4,63982743.762,5.906517395818026
3927,55,Masters/phd,married,0,mid_level,2374897.1608,2,spends_less,4,64026860.222,5.912539913756367
3928,35,Masters/phd,married,3,Senior_level,100107.7727,4,spends_averagely,5,68142.325278,26.3668268517966
3929,35,Masters/phd,married,3,Senior_level,92652.938561,4,spends_averagely,5,98278.216852,21.824764386447377
3930,44,high_school,single,0,Senior_level,15974.644579,4,spends_less,5,38834.911822,9.331278620072196
3931,63,Masters/phd,married,0,Senior_level,62833.602012,3,spends_less,5,1473655.454,0.8161428771057619
3932,72,Masters/phd,married,0,mid_level,3184279.1528,1,spends_less,2,250893206.73,0.461214711893822
3933,72,Masters/phd,married,0,mid_level,2843486.7351,1,spends_less,2,204193966.36,0.4704485421330527
3934,72,Masters/phd,married,0,mid_level,3045832.2331,1,spends_less,2,286717636.19,0.4587047149429405
3935,72,Masters/phd,married,0,mid_level,2918035.0765,1,spends_less,2,341250137.17,0.4582195891322922
3936,72,Masters/phd,married,0,mid_level,2875436.0243,1,spends_less,2,213045219.46,0.4661344568884132
3937,80,Bachelors/degree,married,0,Junior_level,70607.929041,3,spends_less,4,959481.22142,0.5444684579436196
3938,80,Bachelors/degree,married,0,Junior_level,70607.929041,3,spends_less,4,959481.22142,0.5458993902435969
3939,80,Bachelors/degree,married,0,Junior_level,70501.43141,3,spends_less,4,959481.22142,0.5465764925370079
3940,80,Bachelors/degree,married,0,Junior_level,70501.43141,3,spends_less,4,959481.22142,0.5457342233006653
3941,80,Bachelors/degree,married,0,Junior_level,70501.43141,3,spends_less,4,959481.22142,0.544775943395921
3942,36,Masters/phd,married,3,mid_level,455809.85867,2,spends_less,4,915261.20183,44.83181618247603
3943,36,Masters/phd,married,3,mid_level,456874.83497,2,spends_less,4,915261.20183,44.8857878941121
3944,36,Masters/phd,married,3,mid_level,455809.85867,2,spends_less,4,915261.20183,44.80212405914523
3945,36,Masters/phd,married,3,mid_level,455809.85867,2,spends_less,4,916296.79948,44.80212405914523
3946,36,Masters/phd,married,3,mid_level,455809.85867,2,spends_less,4,915157.64206,44.83481915971196
3947,50,Masters/phd,single,0,Senior_level,54313.79157,2,spends_less,2,261333.06662,8.346805552273846
3948,50,Masters/phd,single,0,Senior_level,54313.79157,2,spends_less,2,297682.54409,8.32737905266828
3949,50,Masters/phd,single,0,Senior_level,54313.79157,2,spends_less,2,237203.64141,8.37005886281777
3950,50,Masters/phd,single,0,Senior_level,54313.79157,2,spends_less,2,342006.12345,8.38453000419106
3951,50,Masters/phd,single,0,Senior_level,54313.79157,2,spends_less,2,325954.3599,8.339715158698276
3952,39,Masters/phd,married,3,Senior_level,106497.63053,3,spends_less,3,292452.77596,24.083741198033835
3953,39,Masters/phd,married,3,Senior_level,106497.63053,3,spends_less,3,293488.37361,24.083741198033835
3954,39,Masters/phd,married,3,Senior_level,106497.63053,3,spends_less,3,269669.62769,23.97071830407569
3955,39,Masters/phd,married,3,Senior_level,106497.63053,3,spends_less,3,264491.63945,24.083741198033835
3956,39,Masters/phd,married,3,Senior_level,106497.63053,3,spends_less,3,258174.49379,24.083741198033835
3957,53,Masters/phd,married,2,Senior_level,99042.796392,4,spends_less,5,171805.6499,8.126311517532022
3958,53,Masters/phd,married,2,Senior_level,99042.796392,4,spends_less,5,170562.93272,8.130961561833331
3959,53,Masters/phd,married,2,Senior_level,99042.796392,4,spends_less,5,166109.86283,8.106225636032459
3960,53,Masters/phd,married,2,Senior_level,99042.796392,4,spends_less,5,174083.96473,8.264290204791141
3961,53,Masters/phd,married,2,Senior_level,99042.796392,4,spends_less,5,139909.24233,8.0999037169952
3962,68,Masters/phd,married,0,Junior_level,103302.70161,3,spends_less,5,3960125.4082,0.6537507234671276
3963,68,Masters/phd,married,0,Junior_level,103302.70161,3,spends_less,5,3960125.4082,0.6537888840399693
3964,68,Masters/phd,married,0,Junior_level,103302.70161,3,spends_less,5,3959089.8106,0.6529190865300385
3965,68,Masters/phd,married,0,Junior_level,104367.67792,3,spends_less,5,3959089.8106,0.6528409745253816
3966,68,Masters/phd,married,0,Junior_level,103302.70161,3,spends_less,5,3959089.8106,0.6528809259571968
3967,32,Bachelors/degree,married,2,Senior_level,73483.365065,4,spends_less,4,118783.05029,37.60901474014133
3968,32,Bachelors/degree,married,2,Senior_level,88393.033339,4,spends_less,4,119818.64794,39.21807858051769
3969,32,Bachelors/degree,married,2,Senior_level,90522.98595,4,spends_less,4,118783.05029,44.08761941932964
3970,71,Bachelors/degree,married,0,Junior_level,53781.303417,2,spends_averagely,5,3016695.9504,0.5235030364372927
3971,71,Bachelors/degree,married,0,Junior_level,52716.327112,2,spends_averagely,5,3016695.9504,0.5235030364372927
3972,71,Bachelors/degree,married,0,Junior_level,52716.327112,2,spends_averagely,5,3017731.548,0.5237398785424185
3973,71,Bachelors/degree,married,0,Junior_level,53887.801048,2,spends_averagely,5,3017731.548,0.5237398785424185
3974,71,Bachelors/degree,married,0,Junior_level,53781.303417,2,spends_averagely,5,3016695.9504,0.5235030364372927
3975,53,high_school,married,0,Senior_level,88393.033339,4,spends_less,5,373125.83279,11.031953021784512
3976,53,high_school,married,0,Senior_level,88393.033339,4,spends_less,5,366912.2469,11.031953021784512
3977,53,high_school,married,0,Senior_level,88393.033339,4,spends_less,5,370019.03984,11.031953021784512
3978,53,high_school,married,0,Senior_level,88393.033339,4,spends_less,5,434226.09406,11.031953021784512
